date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier
2023-02-17,2023,2,Appartement,106.0,240000.0,2264.15,6,83200,Est (La Valette / La Garde)
2023-02-27,2023,2,Appartement,71.0,256400.0,3611.27,3,83200,Est (La Valette / La Garde)
2023-03-01,2023,3,Appartement,51.0,100000.0,1960.78,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-02-27,2023,2,Appartement,71.0,275000.0,3873.24,3,83000,Centre-ville
2023-03-06,2023,3,Appartement,28.0,115400.0,4121.43,2,83200,Est (La Valette / La Garde)
2023-03-07,2023,3,Appartement,36.0,208075.0,5779.86,2,83000,Centre-ville
2023-03-07,2023,3,Appartement,22.0,73000.0,3318.18,1,83000,Centre-ville
2023-02-24,2023,2,Appartement,55.0,164900.0,2998.18,3,83200,Est (La Valette / La Garde)
2023-02-24,2023,2,Appartement,43.0,126000.0,2930.23,3,83000,Centre-ville
2023-02-27,2023,2,Appartement,67.0,350000.0,5223.88,3,83000,Centre-ville
2023-02-25,2023,2,Appartement,79.0,187000.0,2367.09,3,83200,Est (La Valette / La Garde)
2023-02-28,2023,2,Appartement,100.0,421040.0,4210.4,4,83000,Centre-ville
2023-03-10,2023,3,Appartement,51.0,150000.0,2941.18,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-02-21,2023,2,Appartement,26.0,79000.0,3038.46,1,83000,Centre-ville
2023-03-15,2023,3,Appartement,20.0,83000.0,4150.0,1,83000,Centre-ville
2023-03-14,2023,3,Appartement,39.0,96000.0,2461.54,2,83200,Est (La Valette / La Garde)
2023-03-15,2023,3,Appartement,70.0,350000.0,5000.0,3,83000,Centre-ville
2023-02-28,2023,2,Appartement,67.0,130000.0,1940.3,4,83000,Centre-ville
2023-03-07,2023,3,Appartement,66.0,158000.0,2393.94,4,83200,Est (La Valette / La Garde)
2023-03-10,2023,3,Appartement,35.0,83500.0,2385.71,1,83000,Centre-ville
2023-03-07,2023,3,Appartement,43.0,215446.0,5010.37,2,83000,Centre-ville
2023-03-03,2023,3,Appartement,70.0,156000.0,2228.57,3,83000,Centre-ville
2023-02-22,2023,2,Appartement,60.0,285950.0,4765.83,3,83000,Centre-ville
2023-02-27,2023,2,Appartement,73.0,138000.0,1890.41,3,83200,Est (La Valette / La Garde)
2023-03-09,2023,3,Appartement,75.0,177000.0,2360.0,5,83200,Est (La Valette / La Garde)
2023-03-13,2023,3,Appartement,75.0,113500.0,1513.33,4,83000,Centre-ville
2023-03-20,2023,3,Appartement,33.0,71330.0,2161.52,1,83000,Centre-ville
2023-03-07,2023,3,Appartement,49.0,203000.0,4142.86,2,83000,Centre-ville
2023-03-10,2023,3,Appartement,54.0,136000.0,2518.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-03-20,2023,3,Appartement,46.0,206490.0,4488.91,2,83000,Centre-ville
2023-03-06,2023,3,Appartement,75.0,187000.0,2493.33,3,83000,Centre-ville
2023-03-06,2023,3,Appartement,43.0,265000.0,6162.79,3,83000,Centre-ville
2023-03-10,2023,3,Maison,70.0,430000.0,6142.86,3,83200,Est (La Valette / La Garde)
2023-03-01,2023,3,Appartement,40.0,88490.0,2212.25,2,83000,Centre-ville
2023-03-13,2023,3,Appartement,38.0,117000.0,3078.95,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
