date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier,latitude,longitude
2024-06-06,2024,6,Appartement,49.0,125000.0,2551.02,2,83000,Centre-ville,43.131605,5.929491
2024-05-27,2024,5,Appartement,57.0,140000.0,2456.14,3,83200,Est (La Valette / La Garde),43.131042,5.910538
2024-06-04,2024,6,Appartement,59.0,157000.0,2661.02,3,83000,Centre-ville,43.112836,5.933054
2024-05-28,2024,5,Maison,58.0,313300.0,5401.72,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.127489,5.967631
2024-05-30,2024,5,Appartement,79.0,307000.0,3886.08,4,83000,Centre-ville,43.131822,5.927845
2024-06-04,2024,6,Appartement,52.0,72000.0,1384.62,3,83200,Est (La Valette / La Garde),43.13566,5.912983
2024-05-28,2024,5,Appartement,23.0,85000.0,3695.65,1,83000,Centre-ville,43.116828,5.935637
2024-05-30,2024,5,Appartement,64.0,138150.0,2158.59,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123779,5.956283
2024-05-14,2024,5,Appartement,62.0,124000.0,2000.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122582,5.950481
2024-05-14,2024,5,Appartement,38.0,105000.0,2763.16,2,83000,Centre-ville,43.12209,5.932907
2024-05-14,2024,5,Appartement,45.0,125000.0,2777.78,2,83200,Est (La Valette / La Garde),43.128561,5.904775
2024-06-04,2024,6,Appartement,76.0,146000.0,1921.05,4,83200,Est (La Valette / La Garde),43.128149,5.91058
2024-05-14,2024,5,Appartement,61.0,162000.0,2655.74,3,83000,Centre-ville,43.122819,5.935295
2024-06-04,2024,6,Appartement,10.0,150000.0,15000.0,1,83000,Centre-ville,43.126673,5.924456
2024-05-31,2024,5,Appartement,30.0,220000.0,7333.33,1,83200,Est (La Valette / La Garde),43.152239,5.916566
2024-05-31,2024,5,Appartement,89.0,220000.0,2471.91,1,83200,Est (La Valette / La Garde),43.152239,5.916566
2024-05-31,2024,5,Appartement,49.0,220000.0,4489.8,3,83200,Est (La Valette / La Garde),43.152239,5.916566
2024-05-31,2024,5,Appartement,49.0,220000.0,4489.8,3,83200,Est (La Valette / La Garde),43.152239,5.916566
2024-05-31,2024,5,Appartement,89.0,220000.0,2471.91,1,83200,Est (La Valette / La Garde),43.152239,5.916566
2024-05-31,2024,5,Appartement,30.0,220000.0,7333.33,1,83200,Est (La Valette / La Garde),43.152239,5.916566
2024-05-30,2024,5,Appartement,75.0,90000.0,1200.0,4,83000,Centre-ville,43.128042,5.92143
2024-05-24,2024,5,Appartement,62.0,125000.0,2016.13,3,83200,Est (La Valette / La Garde),43.138559,5.887545
2024-05-24,2024,5,Appartement,27.0,75000.0,2777.78,1,83000,Centre-ville,43.127066,5.927847
2024-05-21,2024,5,Appartement,78.0,268000.0,3435.9,4,83000,Centre-ville,43.130081,5.949794
2024-05-29,2024,5,Appartement,19.0,70000.0,3684.21,1,83000,Centre-ville,43.12205,5.934189
2024-05-29,2024,5,Appartement,86.0,142000.0,1651.16,4,83000,Centre-ville,43.117838,5.947183
2024-05-29,2024,5,Appartement,45.0,125000.0,2777.78,3,83200,Est (La Valette / La Garde),43.135389,5.914881
2024-06-05,2024,6,Appartement,67.0,120000.0,1791.04,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124281,5.953296
2024-06-04,2024,6,Appartement,38.0,137067.45,3607.04,1,83000,Centre-ville,43.126988,5.928649
2024-05-15,2024,5,Appartement,60.0,140000.0,2333.33,3,83000,Centre-ville,43.122073,5.941347
2024-05-23,2024,5,Appartement,54.0,146600.0,2714.81,3,83200,Est (La Valette / La Garde),43.130615,5.906858
2024-05-15,2024,5,Appartement,78.0,163000.0,2089.74,4,83000,Centre-ville,43.124197,5.940702
2024-05-30,2024,5,Maison,69.0,335550.0,4863.04,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133041,5.97387
2024-05-21,2024,5,Appartement,76.0,118000.0,1552.63,4,83200,Est (La Valette / La Garde),43.14375,5.91163
2024-05-07,2024,5,Appartement,53.0,148700.0,2805.66,2,83000,Centre-ville,43.111783,5.936103
2024-05-24,2024,5,Appartement,53.0,156000.0,2943.4,3,83200,Est (La Valette / La Garde),43.141928,5.91625
2024-05-15,2024,5,Maison,90.0,300000.0,3333.33,4,83200,Est (La Valette / La Garde),43.130662,5.910402
2024-05-27,2024,5,Appartement,68.0,170000.0,2500.0,3,83200,Est (La Valette / La Garde),43.142763,5.899063
2024-05-27,2024,5,Appartement,57.0,140000.0,2456.14,3,83200,Est (La Valette / La Garde),43.129987,5.909044
2024-05-30,2024,5,Appartement,88.0,198520.0,2255.91,5,83000,Centre-ville,43.1274,5.920961
2024-05-17,2024,5,Appartement,35.0,60000.0,1714.29,2,83200,Est (La Valette / La Garde),43.136383,5.912315
2024-06-04,2024,6,Appartement,63.0,187180.0,2971.11,3,83200,Est (La Valette / La Garde),43.135986,5.896769
2024-03-29,2024,3,Appartement,74.0,145000.0,1959.46,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12769,5.964072
2024-06-07,2024,6,Appartement,91.0,232250.0,2552.2,5,83000,Centre-ville,43.114364,5.940036
2024-05-21,2024,5,Appartement,100.0,85000.0,850.0,3,83000,Centre-ville,43.124205,5.929374
2024-05-31,2024,5,Appartement,40.0,180900.0,4522.5,2,83000,Centre-ville,43.122634,5.944752
2024-06-03,2024,6,Maison,65.0,341250.0,5250.0,4,83200,Est (La Valette / La Garde),43.141321,5.916981
2024-05-29,2024,5,Appartement,80.0,183600.0,2295.0,3,83000,Centre-ville,43.113882,5.937441
2024-06-03,2024,6,Maison,63.0,290000.0,4603.17,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124157,5.968045
2024-05-21,2024,5,Appartement,84.0,225000.0,2678.57,4,83200,Est (La Valette / La Garde),43.139242,5.897075
2024-05-30,2024,5,Appartement,73.0,225000.0,3082.19,4,83000,Centre-ville,43.118475,5.93905
2024-05-31,2024,5,Appartement,34.0,275000.0,8088.24,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125937,5.959544
2024-05-31,2024,5,Appartement,34.0,275000.0,8088.24,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125937,5.959544
2024-05-31,2024,5,Appartement,46.0,275000.0,5978.26,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125937,5.959544
2024-05-31,2024,5,Appartement,22.0,275000.0,12500.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125937,5.959544
2024-05-28,2024,5,Appartement,71.0,214000.0,3014.08,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.130434,5.967132
2024-05-31,2024,5,Appartement,71.0,220000.0,3098.59,3,83000,Centre-ville,43.117868,5.968886
2024-05-31,2024,5,Appartement,60.0,170000.0,2833.33,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121522,5.948477
2024-06-06,2024,6,Maison,110.0,398500.0,3622.73,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.136585,5.977387
2024-06-03,2024,6,Appartement,43.0,80000.0,1860.47,2,83200,Est (La Valette / La Garde),43.13134,5.909356
2024-06-03,2024,6,Appartement,38.0,80000.0,2105.26,2,83200,Est (La Valette / La Garde),43.13134,5.909356
2024-05-31,2024,5,Appartement,84.0,165000.0,1964.29,5,83200,Est (La Valette / La Garde),43.141928,5.91625
2024-06-11,2024,6,Appartement,81.0,210000.0,2592.59,4,83000,Centre-ville,43.119164,5.940248
2024-06-11,2024,6,Appartement,69.0,226800.0,3286.96,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.129856,5.980816
2024-05-17,2024,5,Appartement,63.0,119000.0,1888.89,3,83200,Est (La Valette / La Garde),43.127625,5.916451
2024-06-14,2024,6,Appartement,35.0,253000.0,7228.57,3,83000,Centre-ville,43.120921,5.935382
2024-06-14,2024,6,Appartement,35.0,253000.0,7228.57,3,83000,Centre-ville,43.120921,5.935382
2024-06-14,2024,6,Appartement,35.0,253000.0,7228.57,3,83000,Centre-ville,43.120921,5.935382
2024-05-21,2024,5,Appartement,69.0,92000.0,1333.33,4,83000,Centre-ville,43.122953,5.943986
2024-06-03,2024,6,Appartement,32.0,133000.0,4156.25,1,83200,Est (La Valette / La Garde),43.137877,5.910821
2024-05-22,2024,5,Appartement,100.0,166500.0,1665.0,3,83000,Centre-ville,43.121197,5.936069
2024-05-31,2024,5,Appartement,52.0,115000.0,2211.54,3,83200,Est (La Valette / La Garde),43.142156,5.898175
2024-05-22,2024,5,Appartement,44.0,119000.0,2704.55,2,83000,Centre-ville,43.130297,5.948024
2024-05-27,2024,5,Appartement,52.0,95000.0,1826.92,2,83200,Est (La Valette / La Garde),43.137104,5.914476
2024-05-22,2024,5,Appartement,26.0,73500.0,2826.92,1,83200,Est (La Valette / La Garde),43.132276,5.914387
2024-05-31,2024,5,Appartement,59.0,95820.0,1624.07,2,83000,Centre-ville,43.111476,5.957373
2024-05-27,2024,5,Appartement,51.0,80000.0,1568.63,2,83200,Est (La Valette / La Garde),43.128929,5.914984
2024-05-28,2024,5,Appartement,58.0,75000.0,1293.1,3,83200,Est (La Valette / La Garde),43.135986,5.896769
2024-05-28,2024,5,Appartement,45.0,75000.0,1666.67,2,83200,Est (La Valette / La Garde),43.135986,5.896769
2024-05-29,2024,5,Appartement,73.0,184000.0,2520.55,3,83200,Est (La Valette / La Garde),43.141503,5.90973
2024-05-28,2024,5,Appartement,44.0,265000.0,6022.73,2,83000,Centre-ville,43.119794,5.932798
2024-05-31,2024,5,Appartement,64.0,195000.0,3046.88,3,83200,Est (La Valette / La Garde),43.142078,5.891783
2024-06-10,2024,6,Appartement,36.0,193500.0,5375.0,2,83200,Est (La Valette / La Garde),43.13883,5.977963
2024-06-05,2024,6,Appartement,28.0,57000.0,2035.71,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12769,5.964072
2024-06-05,2024,6,Appartement,27.0,76800.0,2844.44,1,83000,Centre-ville,43.129541,5.928694
2024-06-12,2024,6,Appartement,21.0,90000.0,4285.71,2,83000,Centre-ville,43.109038,5.940087
2024-06-05,2024,6,Appartement,19.0,56000.0,2947.37,1,83000,Centre-ville,43.123008,5.93095
2024-06-06,2024,6,Appartement,35.0,90000.0,2571.43,1,83000,Centre-ville,43.120312,5.934725
2024-06-04,2024,6,Appartement,64.0,145000.0,2265.62,3,83200,Est (La Valette / La Garde),43.128836,5.913471
2024-06-05,2024,6,Appartement,27.0,130000.0,4814.81,1,83000,Centre-ville,43.127066,5.927847
2024-05-29,2024,5,Appartement,72.0,120000.0,1666.67,3,83200,Est (La Valette / La Garde),43.129442,5.906294
2024-05-17,2024,5,Appartement,75.0,191000.0,2546.67,3,83000,Centre-ville,43.110308,5.937006
2024-06-05,2024,6,Appartement,38.0,110000.0,2894.74,1,83200,Est (La Valette / La Garde),43.132106,5.92047
2024-06-10,2024,6,Appartement,31.0,116300.0,3751.61,2,83000,Centre-ville,43.121043,5.956247
2024-06-07,2024,6,Maison,110.0,341350.0,3103.18,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121457,5.975741
2024-06-06,2024,6,Appartement,25.0,62000.0,2480.0,2,83000,Centre-ville,43.122891,5.933946
2024-05-31,2024,5,Appartement,82.0,214610.0,2617.2,4,83200,Est (La Valette / La Garde),43.126592,5.903739
2024-06-18,2024,6,Appartement,75.0,299350.0,3991.33,4,83000,Centre-ville,43.109063,5.937527
2024-06-12,2024,6,Appartement,51.0,129500.0,2539.22,2,83200,Est (La Valette / La Garde),,
2024-06-06,2024,6,Appartement,63.0,91000.0,1444.44,3,83200,Est (La Valette / La Garde),43.127138,5.896866
2024-06-06,2024,6,Appartement,77.0,91000.0,1181.82,4,83200,Est (La Valette / La Garde),43.127138,5.896866
2024-06-05,2024,6,Appartement,46.0,85000.0,1847.83,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121122,5.947856
2024-06-11,2024,6,Appartement,70.0,162500.0,2321.43,3,83000,Centre-ville,43.118858,5.941445
2024-06-06,2024,6,Appartement,81.0,212000.0,2617.28,4,83000,Centre-ville,43.132193,5.92862
2024-06-10,2024,6,Appartement,28.0,42000.0,1500.0,1,83200,Est (La Valette / La Garde),43.13651,5.915754
2024-06-07,2024,6,Appartement,75.0,264830.0,3531.07,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133989,5.963667
2024-06-05,2024,6,Appartement,78.0,164000.0,2102.56,4,83000,Centre-ville,43.125216,5.946987
2024-06-06,2024,6,Appartement,76.0,300000.0,3947.37,3,83000,Centre-ville,43.125501,5.934155
2024-06-04,2024,6,Appartement,93.0,175000.0,1881.72,5,83200,Est (La Valette / La Garde),43.127368,5.900307
2024-06-03,2024,6,Appartement,49.0,140630.0,2870.0,2,83000,Centre-ville,43.122706,5.929514
2024-06-10,2024,6,Appartement,67.0,260000.0,3880.6,3,83000,Centre-ville,43.112228,5.940537
2024-06-14,2024,6,Appartement,18.0,66780.0,3710.0,1,83200,Est (La Valette / La Garde),43.131417,5.91902
2024-06-14,2024,6,Appartement,19.0,90730.0,4775.26,1,83000,Centre-ville,43.114126,5.960502
2024-06-07,2024,6,Appartement,40.0,60800.0,1520.0,2,83000,Centre-ville,43.120613,5.934771
2024-05-30,2024,5,Appartement,90.0,183500.0,2038.89,4,83000,Centre-ville,43.120113,5.940075
2024-05-31,2024,5,Appartement,132.0,325000.0,2462.12,6,83000,Centre-ville,43.131822,5.927845
2024-05-31,2024,5,Appartement,79.0,275000.0,3481.01,4,83000,Centre-ville,43.131959,5.947977
2024-06-03,2024,6,Appartement,38.0,107000.0,2815.79,2,83000,Centre-ville,43.120255,5.933643
2024-06-07,2024,6,Appartement,42.0,95000.0,2261.9,2,83000,Centre-ville,43.131202,5.928582
2024-06-04,2024,6,Maison,120.0,100000.0,833.33,5,83200,Est (La Valette / La Garde),43.163376,5.913177
2024-06-04,2024,6,Maison,110.0,100000.0,909.09,5,83200,Est (La Valette / La Garde),43.163376,5.913177
2024-06-10,2024,6,Appartement,60.0,151000.0,2516.67,3,83000,Centre-ville,43.123393,5.940058
2024-05-31,2024,5,Appartement,75.0,238000.0,3173.33,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124127,5.960457
2024-06-17,2024,6,Appartement,51.0,136900.0,2684.31,3,83200,Est (La Valette / La Garde),43.131125,5.915605
2024-06-08,2024,6,Maison,72.0,384000.0,5333.33,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.127167,5.96795
2024-05-31,2024,5,Appartement,42.0,242000.0,5761.9,2,83000,Centre-ville,43.111642,5.978709
2024-05-31,2024,5,Appartement,59.0,105000.0,1779.66,3,83200,Est (La Valette / La Garde),43.135986,5.896769
2024-06-07,2024,6,Appartement,63.0,135000.0,2142.86,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.128937,5.96451
2024-06-07,2024,6,Appartement,25.0,56380.0,2255.2,2,83200,Est (La Valette / La Garde),43.129067,5.899265
2024-06-12,2024,6,Appartement,71.0,133000.0,1873.24,3,83000,Centre-ville,43.124814,5.933835
2024-06-12,2024,6,Appartement,53.0,178000.0,3358.49,3,83000,Centre-ville,43.112885,5.939922
2024-06-12,2024,6,Appartement,37.0,163400.0,4416.22,2,83200,Est (La Valette / La Garde),43.149161,5.897033
2024-06-10,2024,6,Maison,72.0,254700.0,3537.5,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12699,5.971435
2024-05-23,2024,5,Appartement,25.0,98500.0,3940.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),,
2024-06-07,2024,6,Appartement,56.0,257000.0,4589.29,3,83200,Est (La Valette / La Garde),43.141928,5.91625
2024-06-07,2024,6,Appartement,56.0,257000.0,4589.29,3,83200,Est (La Valette / La Garde),43.141928,5.91625
2024-06-14,2024,6,Appartement,52.0,110000.0,2115.38,3,83000,Centre-ville,43.128807,5.920806
2024-06-10,2024,6,Appartement,40.0,76000.0,1900.0,2,83200,Est (La Valette / La Garde),43.128193,5.917205
2024-06-10,2024,6,Appartement,40.0,76000.0,1900.0,2,83200,Est (La Valette / La Garde),43.128193,5.917205
2024-06-14,2024,6,Appartement,87.0,248500.0,2856.32,4,83200,Est (La Valette / La Garde),43.13128,5.902122
2024-06-13,2024,6,Appartement,43.0,105000.0,2441.86,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121182,5.950633
2024-06-18,2024,6,Appartement,48.0,145000.0,3020.83,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121898,5.949451
2024-05-30,2024,5,Maison,63.0,375300.0,5957.14,4,83200,Est (La Valette / La Garde),43.142789,5.903612
2024-06-20,2024,6,Appartement,80.0,242000.0,3025.0,4,83200,Est (La Valette / La Garde),43.126592,5.903739
2024-05-30,2024,5,Appartement,22.0,113000.0,5136.36,1,83000,Centre-ville,43.114081,5.952299
2024-06-14,2024,6,Appartement,24.0,90250.0,3760.42,2,83000,Centre-ville,43.12658,5.942265
2024-06-13,2024,6,Appartement,42.0,142270.0,3387.38,3,83000,Centre-ville,43.122228,5.93509
2024-06-03,2024,6,Appartement,104.0,179000.0,1721.15,5,83000,Centre-ville,43.119131,5.938428
2024-06-25,2024,6,Appartement,89.0,291200.0,3271.91,4,83200,Est (La Valette / La Garde),43.13453,5.903307
2024-05-27,2024,5,Appartement,90.0,159500.0,1772.22,4,83000,Centre-ville,43.121784,5.930365
2024-06-20,2024,6,Maison,81.0,305000.0,3765.43,4,83200,Est (La Valette / La Garde),43.138113,5.900782
2024-06-05,2024,6,Appartement,13.0,52070.0,4005.38,1,83000,Centre-ville,43.123841,5.93265
2024-05-16,2024,5,Appartement,58.0,72000.0,1241.38,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124024,5.953229
2024-06-17,2024,6,Appartement,23.0,93000.0,4043.48,1,83000,Centre-ville,43.111991,5.943589
2024-06-04,2024,6,Appartement,19.0,80000.0,4210.53,1,83000,Centre-ville,43.114126,5.960502
2024-06-12,2024,6,Appartement,54.0,110000.0,2037.04,2,83200,Est (La Valette / La Garde),43.130811,5.918909
2024-06-13,2024,6,Appartement,62.0,125000.0,2016.13,4,83200,Est (La Valette / La Garde),43.131125,5.915605
2024-06-13,2024,6,Appartement,76.0,53000.0,697.37,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131642,5.978928
2024-06-21,2024,6,Appartement,115.0,170000.0,1478.26,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125887,5.955913
2024-06-12,2024,6,Appartement,61.0,170000.0,2786.89,3,83200,Est (La Valette / La Garde),43.143338,5.914877
2024-06-04,2024,6,Appartement,63.0,285000.0,4523.81,4,83000,Centre-ville,43.110859,5.949876
2024-06-05,2024,6,Appartement,28.0,63000.0,2250.0,2,83000,Centre-ville,43.124543,5.929242
2024-06-05,2024,6,Appartement,54.0,125650.0,2326.85,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125563,5.961409
2024-06-20,2024,6,Appartement,49.0,130000.0,2653.06,3,83000,Centre-ville,43.10934,5.935142
2024-06-03,2024,6,Appartement,45.0,84000.0,1866.67,2,83000,Centre-ville,43.121615,5.932547
2024-06-21,2024,6,Appartement,72.0,359360.0,4991.11,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.118568,5.977276
2024-06-10,2024,6,Appartement,63.0,293500.0,4658.73,2,83000,Centre-ville,43.109553,5.943175
2024-06-18,2024,6,Appartement,27.0,58000.0,2148.15,2,83000,Centre-ville,43.122891,5.933946
2024-06-14,2024,6,Appartement,18.0,68000.0,3777.78,1,83000,Centre-ville,43.123859,5.940553
2024-06-14,2024,6,Appartement,20.0,68000.0,3400.0,1,83000,Centre-ville,43.123859,5.940553
2024-05-27,2024,5,Appartement,63.0,82800.0,1314.29,3,83200,Est (La Valette / La Garde),43.138559,5.887545
2024-06-18,2024,6,Appartement,62.0,137000.0,2209.68,3,83200,Est (La Valette / La Garde),43.151553,5.915421
2024-06-21,2024,6,Appartement,41.0,135302.0,3300.05,2,83200,Est (La Valette / La Garde),43.126931,5.899416
2024-06-12,2024,6,Appartement,35.0,124000.0,3542.86,2,83000,Centre-ville,43.111819,5.936832
2024-06-25,2024,6,Appartement,77.0,213000.0,2766.23,3,83000,Centre-ville,43.127114,5.930061
2024-05-23,2024,5,Appartement,30.0,84100.0,2803.33,2,83200,Est (La Valette / La Garde),43.131733,5.919598
2024-06-21,2024,6,Appartement,53.0,218900.0,4130.19,3,83200,Est (La Valette / La Garde),43.136878,5.927089
2024-06-24,2024,6,Appartement,46.0,301360.0,6551.3,2,83000,Centre-ville,43.121986,5.931128
2024-06-24,2024,6,Appartement,46.0,301360.0,6551.3,2,83000,Centre-ville,43.121986,5.931128
2024-06-24,2024,6,Appartement,46.0,301360.0,6551.3,2,83000,Centre-ville,43.121986,5.931128
2024-06-24,2024,6,Appartement,46.0,301360.0,6551.3,2,83000,Centre-ville,43.121986,5.931128
2024-06-20,2024,6,Appartement,37.0,117000.0,3162.16,2,83000,Centre-ville,43.108069,5.93556
2024-06-17,2024,6,Appartement,23.0,100000.0,4347.83,2,83000,Centre-ville,43.13577,5.924085
2024-06-18,2024,6,Appartement,27.0,100000.0,3703.7,1,83000,Centre-ville,43.124628,5.94771
2024-06-19,2024,6,Appartement,70.0,211000.0,3014.29,3,83000,Centre-ville,43.120838,5.958751
2024-06-20,2024,6,Appartement,72.0,147000.0,2041.67,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124273,5.954432
2024-06-12,2024,6,Appartement,61.0,159619.0,2616.7,3,83000,Centre-ville,43.126802,5.940138
2024-06-28,2024,6,Maison,55.0,307550.0,5591.82,3,83200,Est (La Valette / La Garde),43.139488,5.915042
2024-06-04,2024,6,Appartement,84.0,181150.0,2156.55,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122124,5.94772
2024-06-17,2024,6,Appartement,50.0,138000.0,2760.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12949,5.979554
2024-06-17,2024,6,Appartement,35.0,57000.0,1628.57,2,83200,Est (La Valette / La Garde),43.128238,5.897787
2024-06-18,2024,6,Maison,81.0,443570.0,5476.17,4,83200,Est (La Valette / La Garde),43.136299,5.897712
2024-06-07,2024,6,Appartement,47.0,120000.0,2553.19,2,83000,Centre-ville,43.120312,5.934725
2024-06-13,2024,6,Appartement,46.0,163000.0,3543.48,2,83000,Centre-ville,43.115585,5.955924
2024-06-18,2024,6,Maison,74.0,428100.0,5785.14,3,83200,Est (La Valette / La Garde),43.155863,5.899534
2024-05-31,2024,5,Appartement,19.0,86315.0,4542.89,1,83000,Centre-ville,43.123639,5.931919
2024-05-31,2024,5,Appartement,56.0,115000.0,2053.57,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131223,5.973789
2024-06-27,2024,6,Appartement,64.0,221586.0,3462.28,3,83000,Centre-ville,43.111718,5.958354
2024-06-06,2024,6,Appartement,61.0,275500.0,4516.39,3,83000,Centre-ville,43.109487,5.93629
2024-06-14,2024,6,Appartement,48.0,76000.0,1583.33,2,83200,Est (La Valette / La Garde),43.128836,5.913471
2024-06-21,2024,6,Appartement,62.0,264000.0,4258.06,2,83000,Centre-ville,43.119164,5.940248
2024-06-17,2024,6,Appartement,54.0,243000.0,4500.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124304,5.949767
2024-06-25,2024,6,Appartement,89.0,194000.0,2179.78,4,83000,Centre-ville,43.123139,5.939546
2024-06-24,2024,6,Maison,62.0,279360.0,4505.81,2,83000,Centre-ville,43.106097,5.933381
2024-06-19,2024,6,Appartement,55.0,129000.0,2345.45,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125563,5.961409
2024-06-27,2024,6,Appartement,76.0,106000.0,1394.74,4,83200,Est (La Valette / La Garde),43.12871,5.914465
2024-06-12,2024,6,Appartement,48.0,300000.0,6250.0,2,83000,Centre-ville,43.122133,5.933062
2024-06-12,2024,6,Appartement,28.0,300000.0,10714.29,1,83000,Centre-ville,43.122133,5.933062
2024-06-12,2024,6,Appartement,48.0,300000.0,6250.0,2,83000,Centre-ville,43.122133,5.933062
2024-06-12,2024,6,Appartement,37.0,300000.0,8108.11,1,83000,Centre-ville,43.122133,5.933062
2024-06-12,2024,6,Appartement,37.0,300000.0,8108.11,1,83000,Centre-ville,43.122133,5.933062
2024-06-12,2024,6,Appartement,37.0,300000.0,8108.11,1,83000,Centre-ville,43.122133,5.933062
2024-06-17,2024,6,Appartement,68.0,300000.0,4411.76,3,83000,Centre-ville,43.11332,5.963545
2024-06-14,2024,6,Appartement,55.0,188000.0,3418.18,3,83200,Est (La Valette / La Garde),43.129148,5.911219
2024-06-26,2024,6,Maison,40.0,272800.0,6820.0,3,83200,Est (La Valette / La Garde),43.132626,5.903254
2024-06-20,2024,6,Appartement,60.0,120000.0,2000.0,3,83200,Est (La Valette / La Garde),43.136967,5.913009
2024-06-19,2024,6,Appartement,56.0,214700.0,3833.93,3,83200,Est (La Valette / La Garde),43.142923,5.89274
2024-06-27,2024,6,Appartement,66.0,265000.0,4015.15,3,83200,Est (La Valette / La Garde),43.142127,5.907898
2024-06-11,2024,6,Appartement,28.0,130000.0,4642.86,1,83000,Centre-ville,43.118982,5.9344
2024-06-20,2024,6,Appartement,83.0,177750.0,2141.57,4,83200,Est (La Valette / La Garde),43.130348,5.919392
2024-06-20,2024,6,Maison,104.0,420000.0,4038.46,4,83200,Est (La Valette / La Garde),43.140359,5.919589
2024-06-25,2024,6,Appartement,33.0,126000.0,3818.18,2,83000,Centre-ville,43.111819,5.936832
2024-06-26,2024,6,Appartement,76.0,177000.0,2328.95,4,83000,Centre-ville,43.129326,5.923707
2024-06-21,2024,6,Appartement,66.0,132000.0,2000.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124714,5.964159
2024-06-14,2024,6,Appartement,120.0,215000.0,1791.67,4,83000,Centre-ville,43.121877,5.94141
2024-06-20,2024,6,Appartement,40.0,110000.0,2750.0,2,83200,Est (La Valette / La Garde),43.127956,5.911917
2024-06-12,2024,6,Appartement,33.0,89000.0,2696.97,1,83200,Est (La Valette / La Garde),43.131019,5.909207
2024-06-21,2024,6,Maison,50.0,189000.0,3780.0,3,83000,Centre-ville,43.134318,5.939678
2024-06-17,2024,6,Appartement,40.0,99000.0,2475.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121182,5.950633
2024-06-17,2024,6,Appartement,34.0,145798.0,4288.18,2,83000,Centre-ville,43.11256,5.941944
2024-07-02,2024,7,Maison,79.0,305450.0,3866.46,4,83200,Est (La Valette / La Garde),43.135752,5.904848
2024-06-26,2024,6,Appartement,28.0,68235.0,2436.96,1,83000,Centre-ville,43.122108,5.931973
2024-06-28,2024,6,Appartement,35.0,129000.0,3685.71,2,83000,Centre-ville,43.1318,5.925306
2024-07-01,2024,7,Maison,93.0,430000.0,4623.66,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.116206,5.978349
2024-06-27,2024,6,Appartement,39.0,153310.0,3931.03,2,83000,Centre-ville,43.124326,5.928832
2024-06-21,2024,6,Appartement,82.0,217000.0,2646.34,5,83000,Centre-ville,43.132789,5.922222
2024-06-27,2024,6,Appartement,21.0,69000.0,3285.71,1,83000,Centre-ville,43.120539,5.933316
2024-07-01,2024,7,Appartement,63.0,165000.0,2619.05,3,83000,Centre-ville,43.116451,5.979592
2024-06-14,2024,6,Appartement,44.0,81930.0,1862.05,2,83000,Centre-ville,43.127405,5.924734
